# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.16.1
#@/tick	21037
#@/user_id	edf49405-f6ee-4acb-88d3-58294728cd25
shu yu 	屬於	c=6 d=3.22323 t=21037
shu zhi 	數值	c=1 d=0.771052 t=21037
shu zi 	數字	c=2 d=1.67561 t=21037
shu zu 	數組	c=2 d=1.18738 t=21037
shua xin 	刷新	c=6 d=3.08039 t=21037
shuang 	爽	c=2 d=1.41109 t=21037
shuang jing du 	雙精度	c=1 d=0.946485 t=21037
shuang le 	爽了	c=1 d=0.985112 t=21037
shuang mo shi 	雙模式	c=1 d=0.594521 t=21037
shuang xiang 	雙向	c=1 d=0.486752 t=21037
shui 	水	c=1 d=0.97531 t=21037
shui 	睡	c=5 d=3.20459 t=21037
shui 	誰	c=2 d=0.980199 t=21037
shui hui zai 	誰會在	c=1 d=0.532592 t=21037
shui jiao 	水餃	c=2 d=1.74082 t=21037
shui jiao 	睡覺	c=4 d=1.56053 t=21037
shui jiao le 	睡覺了	c=2 d=0.941765 t=21037
shui lai 	誰來	c=1 d=0.927743 t=21037
shui le 	睡了	c=1 d=0.802519 t=21037
shui ping 	水平	c=7 d=2.29042 t=21037
shun bian 	順便	c=2 d=1.67375 t=21037
shun shou 	順手	c=1 d=0.97531 t=21037
shun xu 	順序	c=2 d=1.97032 t=21037
shuo 	說	c=18 d=5.01586 t=21037
shuo de 	說的	c=2 d=1.60081 t=21037
shuo le 	說了	c=2 d=1.75578 t=21037
shuo ming 	說明	c=4 d=1.59611 t=21037
shuo shen me 	說什麼	c=1 d=0.579842 t=21037
shuo shuo 	說說	c=1 d=0.985112 t=21037
shuo zhen de 	說真的	c=1 d=0.83527 t=21037
si 	似	c=1 d=0.810584 t=21037
si 	思	c=1 d=0.88692 t=21037
si 	斯	c=1 d=0.995012 t=21037
si 	死	c=6 d=3.00237 t=21037
si 	絲	c=1 d=0.932394 t=21037
si bu liao 	死不了	c=1 d=0.970446 t=21037
si guang 	死光	c=0 d=0.0865022 t=21037
si guang le 	死光了	c=1 d=0.869358 t=21037
si kao 	思考	c=1 d=0.99005 t=21037
si ke 	死磕	c=1 d=0.904837 t=21037
si le 	死了	c=3 d=2.0715 t=21037
si lu 	思路	c=5 d=2.93493 t=21037
si lu le 	思路了	c=1 d=0.904837 t=21037
si wei 	思維	c=1 d=0.687289 t=21037
song cai 	送菜	c=1 d=1.0454 t=21037
song cuo 	送錯	c=1 d=0.946485 t=21037
song ni 	送你	c=1 d=0.965605 t=21037
sou 	搜	c=1 d=0.293758 t=21037
sou dao 	搜到	c=1 d=0.522046 t=21037
sou le 	搜了	c=0 d=0.0254107 t=21037
sou suo 	搜索	c=17 d=7.25298 t=21037
su 	粟	c=1 d=0.980199 t=21037
su 	素	c=1 d=0.99005 t=21037
su cha 	速查	c=1 d=0.56836 t=21037
su dong 	速凍	c=3 d=2.9163 t=21037
su du 	速度	c=2 d=1.4796 t=21037
su ming 	宿命	c=1 d=0.826959 t=21037
suan 	算	c=2 d=1.34304 t=21037
suan chu 	算出	c=1 d=0.891366 t=21037
suan fa 	算法	c=9 d=3.57947 t=21037
suan le 	算了	c=1 d=0.878095 t=21037
suan shen me 	算什麼	c=1 d=0.882497 t=21037
sui bian 	隨便	c=3 d=1.67407 t=21037
sui ji 	隨機	c=3 d=1.89543 t=21037
sui ran 	雖然	c=9 d=3.27273 t=21037
sui yi 	隨意	c=1 d=0.744532 t=21037
sun 	損	c=1 d=0.650509 t=21037
sun you 	損友	c=2 d=1.60506 t=21037
suo 	所	c=1 d=0.798516 t=21037
suo 	鎖	c=6 d=3.57402 t=21037
suo jin 	縮進	c=1 d=0.339596 t=21037
suo lve 	縮略	c=1 d=0.763379 t=21037
suo lve tu 	縮略圖	c=1 d=0.856415 t=21037
suo pin 	鎖頻	c=1 d=0.882497 t=21037
suo si 	鎖死	c=1 d=0.782705 t=21037
suo xiao 	縮小	c=2 d=0.939895 t=21037
suo yi 	所以	c=47 d=8.50046 t=21037
suo you 	所有	c=13 d=5.09636 t=21037
suo you pu 	所有普	c=1 d=0.379083 t=21037
ta 	他	c=8 d=3.41457 t=21037
ta 	她	c=7 d=4.5483 t=21037
ta 	它	c=133 d=13.306 t=21037
ta de 	他的	c=5 d=1.63585 t=21037
ta de 	它的	c=3 d=1.92024 t=21037
ta hui 	他會	c=1 d=0.970446 t=21037
ta jiu 	他就	c=1 d=0.923116 t=21037
ta jiu 	它就	c=1 d=0.70822 t=21037
ta jiu hui 	他就會	c=1 d=0.995012 t=21037
ta ken 	他肯	c=1 d=0.537944 t=21037
ta men 	他們	c=1 d=0.918512 t=21037
ta men 	它們	c=10 d=3.58683 t=21037
ta ren 	他人	c=1 d=0.856415 t=21037
ta shi 	它是	c=5 d=2.32353 t=21037
tai 	太	c=16 d=3.46352 t=21037
tai 	臺	c=6 d=2.3522 t=21037
tai bang le 	太棒了	c=1 d=0.856415 t=21037
tai bu 	太不	c=0 d=0.0752014 t=21037
tai bu zhi 	太不值	c=1 d=0.755784 t=21037
tai cha 	太差	c=1 d=0.394554 t=21037
tai chang 	太長	c=3 d=1.81625 t=21037
tai chou le 	太醜了	c=1 d=0.99005 t=21037
tai da 	太大	c=1 d=0.694197 t=21037
tai da le 	太大了	c=3 d=1.61193 t=21037
tai di 	太低	c=1 d=0.955997 t=21037
tai di ceng 	太底層	c=1 d=0.412714 t=21037
tai duo 	太多	c=1 d=0.980199 t=21037
tai duo le 	太多了	c=1 d=0.794534 t=21037
tai feng 	颱風	c=1 d=0.985112 t=21037
tai fu za 	太複雜	c=3 d=1.60489 t=21037
tai gao 	太高	c=1 d=0.479505 t=21037
tai hao kan 	太好看	c=1 d=0.856415 t=21037
tai ji 	太極	c=0 d=0.0694197 t=21037
tai ji ba 	太極把	c=1 d=0.697676 t=21037
tai kuai 	太快	c=1 d=0.895834 t=21037
tai man 	太慢	c=1 d=0.67368 t=21037
tai nan 	太難	c=2 d=1.63286 t=21037
tai nan kan 	太難看	c=1 d=0.810584 t=21037
tai pian 	太偏	c=0 d=0.0582748 t=21037
tai qiang 	太強	c=1 d=0.71177 t=21037
tai san luan 	太散亂	c=1 d=0.995012 t=21037
tai shi 	臺式	c=1 d=0.891366 t=21037
tai shuang 	太爽	c=1 d=0.677057 t=21037
tai sou le 	太搜了	c=1 d=0.255381 t=21037
tai ta ma 	太他媽	c=1 d=0.786628 t=21037
tai xiao le 	太小了	c=1 d=0.546074 t=21037
tan chi she 	貪喫蛇	c=1 d=0.666977 t=21037
tan chu 	彈出	c=4 d=3.39716 t=21037
tan kai 	攤開	c=1 d=0.960789 t=21037
tang bu 	燙不	c=1 d=0.634448 t=21037
tao 	套	c=4 d=2.15063 t=21037
tao jie zi 	套接字	c=2 d=1.36736 t=21037
tao lun 	討論	c=1 d=0.99005 t=21037
tao tai 	淘汰	c=2 d=1.5772 t=21037
te 	特	c=1 d=1 t=21037
te bie 	特別	c=1 d=0.909373 t=21037
te xiao 	特效	c=3 d=2.03487 t=21037
ti 	踢	c=1 d=0.860708 t=21037
ti 	體	c=8 d=3.97399 t=21037
ti chu 	提出	c=1 d=0.895834 t=21037
ti dian 	提點	c=1 d=0.932394 t=21037
ti gong 	提供	c=4 d=1.43785 t=21037
ti huan 	替換	c=2 d=1.32917 t=21037
ti jiao 	提交	c=3 d=2.10138 t=21037
ti nei 	體內	c=0 d=0.0790571 t=21037
ti nei ying 	體內應	c=1 d=0.794534 t=21037
ti qian 	提前	c=1 d=0.606531 t=21037
ti qu 	提取	c=2 d=1.65773 t=21037
ti quan 	提權	c=1 d=0.782705 t=21037
ti sheng 	提升	c=1 d=0.782705 t=21037
ti shi 	提示	c=4 d=2.34517 t=21037
ti shi ci 	提示詞	c=2 d=1.22675 t=21037
ti wen 	提問	c=1 d=0.97531 t=21037
tian 	天	c=7 d=2.33178 t=21037
tian an 	天安	c=6 d=3.00332 t=21037
tian an men 	天安門	c=3 d=2.38682 t=21037
tian dao 	天道	c=0 d=0.0740818 t=21037
tian jia 	添加	c=7 d=3.81741 t=21037
tian le 	填了	c=1 d=0.995012 t=21037
tian sheng 	天生	c=1 d=0.891366 t=21037
tian shi 	天師	c=4 d=3.079 t=21037
tian tian 	天天	c=3 d=1.20561 t=21037
tian zi 	天子	c=1 d=0.373439 t=21037
tiao 	條	c=8 d=4.18036 t=21037
tiao 	調	c=1 d=0.680451 t=21037
tiao 	跳	c=3 d=2.11323 t=21037
tiao dao 	跳到	c=1 d=0.88692 t=21037
tiao hui qu 	調回去	c=1 d=0.909373 t=21037
tiao hui qu 	跳回去	c=1 d=0.955997 t=21037
tiao jian 	條件	c=1 d=0.904837 t=21037
tiao jie 	調節	c=5 d=2.85891 t=21037
tiao pin 	調頻	c=6 d=2.75961 t=21037
tiao se 	調色	c=2 d=1.96079 t=21037
tiao se pan 	調色盤	c=3 d=2.25938 t=21037
tiao shi 	調試	c=3 d=2.47727 t=21037
tiao su qi 	調速器	c=6 d=3.48709 t=21037
tiao zheng 	調整	c=11 d=4.94704 t=21037
tiao zhuan 	跳轉	c=3 d=1.76839 t=21037
tie zi 	帖子	c=1 d=0.733447 t=21037
ting 	停	c=1 d=1 t=21037
ting 	挺	c=0 d=0.0529935 t=21037
ting 	聽	c=2 d=0.99005 t=21037
ting bu cuo 	挺不錯	c=0 d=0.0275271 t=21037
ting guo 	聽過	c=2 d=1.89843 t=21037
ting hao 	挺好	c=3 d=2.61186 t=21037
ting hao de 	挺好的	c=1 d=0.970446 t=21037
ting hao wan 	挺好玩	c=1 d=0.882497 t=21037
ting jian dan 	挺簡單	c=1 d=0.923116 t=21037
ting liu 	停留	c=3 d=1.59572 t=21037
ting ma fan 	挺麻煩	c=1 d=0.373439 t=21037
ting ming xian 	挺明顯	c=1 d=0.532592 t=21037
ting shuo 	聽說	c=1 d=0.843665 t=21037
ting xia lai 	停下來	c=1 d=0.822835 t=21037
ting yin yue 	聽音樂	c=1 d=0.740818 t=21037
ting zhi 	停止	c=1 d=0.873716 t=21037
tong 	通	c=3 d=1.8429 t=21037
tong bu 	同步	c=4 d=2.64492 t=21037
tong bu dao 	同步到	c=1 d=0.537944 t=21037
tong dao 	通道	c=1 d=0.873716 t=21037
tong guo 	通過	c=18 d=7.90867 t=21037
tong ming 	同名	c=1 d=0.852144 t=21037
tong pin 	同頻	c=0 d=0.099005 t=21037
tong pin gong zhen 	同頻共振	c=1 d=0.995012 t=21037
tong tou 	通透	c=0 d=0.0970446 t=21037
tong xiao 	通宵	c=1 d=0.913931 t=21037
tong xin 	通信	c=4 d=2.05139 t=21037
tong xue 	同學	c=1 d=0.822835 t=21037
tong yang 	同樣	c=4 d=2.23171 t=21037
tong yi 	同意	c=2 d=1.66218 t=21037
tong yi ge 	同一個	c=4 d=2.05572 t=21037
tong zhi 	通知	c=2 d=1.45324 t=21037
tou ming 	透明	c=2 d=1.77492 t=21037
tou pai 	偷拍	c=1 d=0.970446 t=21037
tou piao 	投票	c=1 d=0.965605 t=21037
tou shi 	透視	c=1 d=0.621885 t=21037
tou xiang 	頭像	c=1 d=0.965605 t=21037
tou xu 	頭緒	c=1 d=1 t=21037
tu 	圖	c=9 d=6.10705 t=21037
tu biao 	圖標	c=20 d=8.81558 t=21037
tu bie 	土鱉	c=1 d=0.182684 t=21037
tu ceng 	圖層	c=2 d=1.70811 t=21037
tu di 	徒弟	c=1 d=0.818731 t=21037
tu er 	徒兒	c=1 d=0.941765 t=21037
tu pian 	圖片	c=66 d=13.7329 t=21037
tu pian bing 	圖片並	c=1 d=0.860708 t=21037
tu ran 	突然	c=1 d=0.600496 t=21037
tu xing hua 	圖形化	c=1 d=0.615697 t=21037
tuan mie 	團滅	c=1 d=0.865022 t=21037
tui 	腿	c=1 d=1 t=21037
tui 	退	c=0 d=0.099005 t=21037
tui chu 	推出	c=2 d=1.63912 t=21037
tui chu 	退出	c=4 d=3.29947 t=21037
tui dao 	推導	c=1 d=0.790571 t=21037
tui jian 	推薦	c=11 d=4.83084 t=21037
tui song 	推送	c=1 d=0.99005 t=21037
tuo 	拖	c=2 d=1.86775 t=21037
tuo bu guo qu 	拖不過去	c=1 d=0.941765 t=21037
tuo dong 	拖動	c=2 d=1.64563 t=21037
tuo dong shi 	拖動是	c=1 d=0.960789 t=21037
tuo guan 	託管	c=1 d=1 t=21037
tuo pan 	托盤	c=9 d=7.13528 t=21037
wa 	瓦	c=3 d=2.01207 t=21037
wa jie 	瓦解	c=1 d=0.965605 t=21037
wai 	外	c=1 d=0.794534 t=21037
wai bian ju 	外邊距	c=1 d=0.965605 t=21037
wai bu 	外部	c=2 d=1.4998 t=21037
wai chu 	外出	c=1 d=0.822835 t=21037
wai chuan 	外傳	c=3 d=2.03528 t=21037
wai fa 	外發	c=0 d=0.0778801 t=21037
wai fa guang 	外發光	c=1 d=0.782705 t=21037
wai guo 	外國	c=1 d=0.726149 t=21037
wan 	丸	c=1 d=0.878095 t=21037
wan 	完	c=6 d=2.70666 t=21037
wan 	玩	c=17 d=4.38635 t=21037
wan 	萬	c=1 d=0.115325 t=21037
wan ba 	玩吧	c=1 d=0.814647 t=21037
wan bi 	完畢	c=1 d=0.748264 t=21037
wan cheng 	完成	c=20 d=5.14351 t=21037
wan cheng le 	完成了	c=1 d=0.839457 t=21037
wan er 	玩兒	c=0 d=0.0995012 t=21037
wan er e si gui 	玩兒餓死鬼	c=1 d=1 t=21037
wan fa 	玩法	c=1 d=0.980199 t=21037
wan gong 	完工	c=1 d=0.97531 t=21037
wan guo 	玩過	c=2 d=1.78353 t=21037
wan guo lai 	玩過來	c=1 d=0.357007 t=21037
wan jia 	玩家	c=1 d=0.97531 t=21037
wan ju 	玩具	c=3 d=2.63098 t=21037
wan le 	完了	c=0 d=0.0371577 t=21037
wan le 	晚了	c=1 d=1 t=21037
wan mei 	完美	c=7 d=3.12726 t=21037
wan ni le 	玩膩了	c=2 d=0.828581 t=21037
wan nong 	玩弄	c=1 d=0.748264 t=21037
wan quan 	完全	c=6 d=2.75308 t=21037
wan shan 	完善	c=6 d=2.43036 t=21037
wan shang 	晚上	c=1 d=0.913931 t=21037
wan wan 	玩玩	c=6 d=1.38676 t=21037
wan yi 	玩意	c=4 d=2.14659 t=21037
wan zheng 	完整	c=18 d=7.87313 t=21037
wang 	往	c=3 d=1.94538 t=21037
wang 	王	c=2 d=0.793196 t=21037
wang 	網	c=1 d=1 t=21037
wang bu liao 	忘不了	c=1 d=0.588605 t=21037
wang le 	忘了	c=1 d=0.540641 t=21037
wang li hong 	王力宏	c=1 d=0.740818 t=21037
wang li mian 	往裏面	c=1 d=0.951229 t=21037
wang lu 	網路	c=1 d=0.759572 t=21037
wang luo 	網絡	c=8 d=4.02263 t=21037
wang luo ke 	網絡客	c=1 d=0.985112 t=21037
wang luo ku 	網絡庫	c=3 d=1.07601 t=21037
wang shang 	網上	c=2 d=1.39552 t=21037
wang ye 	網頁	c=7 d=4.42822 t=21037
wang yi 	網易	c=0 d=0.0951229 t=21037
wang yi e 	網易額	c=1 d=0.955997 t=21037
wang yi yun 	網易雲	c=1 d=0.970446 t=21037
wang zhan 	網站	c=8 d=3.96738 t=21037
wei 	位	c=2 d=1.86873 t=21037
wei 	喂	c=1 d=0.763379 t=21037
wei 	爲	c=25 d=6.80171 t=21037
wei 	維	c=2 d=1.21441 t=21037
wei ban 	爲伴	c=1 d=0.882497 t=21037
wei du 	維度	c=1 d=0.774916 t=21037
wei gui 	違規	c=1 d=0.852144 t=21037
wei hu 	維護	c=5 d=1.95483 t=21037
wei huan 	爲患	c=1 d=0.927743 t=21037
wei ji fen 	微積分	c=1 d=0.852144 t=21037
wei kong 	爲空	c=1 d=0.878095 t=21037
wei lai 	未來	c=1 d=0.65377 t=21037
wei le 	爲了	c=11 d=3.82454 t=21037
wei li 	爲例	c=1 d=0.650509 t=21037
wei ni 	爲你	c=0 d=0.0740818 t=21037
wei ni er zhan 	爲你而戰	c=1 d=1 t=21037
wei ni tian dao ren lun 	爲你天道人倫	c=1 d=0.744532 t=21037
wei sha 	爲啥	c=2 d=1.08668 t=21037
wei shen me 	爲什麼	c=11 d=4.90011 t=21037
wei tiao 	微調	c=1 d=0.814647 t=21037
wei wo 	爲我	c=1 d=0.814647 t=21037
wei xian 	危險	c=0 d=0.0904837 t=21037
wei xian de 	危險的	c=0 d=0.0927743 t=21037
wei xin 	微信	c=3 d=2.17401 t=21037
wei you 	唯有	c=1 d=0.946485 t=21037
wei zhi 	位置	c=6 d=3.44297 t=21037
wei zhi 	未知	c=13 d=9.03778 t=21037
wei zhi 	爲止	c=1 d=0.546074 t=21037
wei zhu 	爲主	c=1 d=0.790571 t=21037
wen 	問	c=6 d=3.91332 t=21037
wen 	文	c=3 d=2.29918 t=21037
wen ben 	文本	c=5 d=3.43756 t=21037
wen cheng 	問成	c=1 d=0.467666 t=21037
wen dang 	文檔	c=17 d=6.56701 t=21037
wen ding 	穩定	c=1 d=0.582748 t=21037
wen du 	溫度	c=2 d=1.91817 t=21037
wen du qiang 	溫度牆	c=1 d=0.644036 t=21037
wen feng 	文峯	c=1 d=0.843665 t=21037
wen jian 	文件	c=56 d=11.4643 t=21037
wen jian jia 	文件夾	c=8 d=4.15781 t=21037
wen jian ming 	文件名	c=2 d=1.69659 t=21037
wen jian shu 	文件樹	c=1 d=0.918512 t=21037
wen ti 	問題	c=46 d=11.0161 t=21037
wen ti ba 	問題吧	c=1 d=0.606531 t=21037
wen ti le 	問題了	c=1 d=0.369723 t=21037
wen ti shi 	問題是	c=4 d=1.64068 t=21037
wen wo 	問我	c=2 d=1.55428 t=21037
wen zhang 	文章	c=3 d=2.30334 t=21037
wen zi 	文字	c=2 d=1.44513 t=21037
wo 	我	c=1070 d=32.1847 t=21037
wo de 	我的	c=15 d=5.6441 t=21037
wo kan cuo le 	我看錯了	c=1 d=0.97531 t=21037
wo kan kan 	我看看	c=1 d=0.687289 t=21037
wo kao 	我靠	c=1 d=0.810584 t=21037
wo men 	我們	c=10 d=5.16673 t=21037
wo qu 	我去	c=4 d=1.86062 t=21037
wo shi 	我是	c=7 d=3.47314 t=21037
wo shuo dao 	我說道	c=1 d=0.852144 t=21037
wo xian zai 	我現在	c=1 d=0.932394 t=21037
wo xu yao 	我需要	c=1 d=0.895834 t=21037
wo yao 	我要	c=1 d=0.873716 t=21037
wo yao bu yao 	我要不要	c=1 d=0.960789 t=21037
wo yi jing 	我已經	c=1 d=0.755784 t=21037
wo zai 	我在	c=1 d=0.647265 t=21037
wo zhe 	我這	c=2 d=0.918512 t=21037
wo zhe ge 	我這個	c=1 d=0.891366 t=21037
wo zhi dao 	我知道	c=1 d=0.970446 t=21037
wu 	無	c=2 d=1.53882 t=21037
wu chu 	無處	c=1 d=0.782705 t=21037
wu fa 	無法	c=54 d=16.7869 t=21037
wu fang 	無妨	c=6 d=2.2568 t=21037
wu fei 	無非	c=1 d=0.726149 t=21037
wu kong 	悟空	c=1 d=0.423162 t=21037
wu liao 	無聊	c=4 d=1.93677 t=21037
wu ma 	無碼	c=1 d=0.965605 t=21037
wu suo wei 	無所謂	c=3 d=2.12284 t=21037
wu wei 	無畏	c=2 d=1.39977 t=21037
wu wu wu 	嗚嗚嗚	c=3 d=2.40383 t=21037
wu xian 	無限	c=5 d=3.45116 t=21037
wu xiao 	無效	c=1 d=0.960789 t=21037
wu xing 	五星	c=8 d=5.10616 t=21037
wu yong 	無用	c=2 d=1.73464 t=21037
wu zhong 	物種	c=3 d=2.18256 t=21037
xi 	系	c=2 d=1.63076 t=21037
xi gou 	析構	c=1 d=0.782705 t=21037
xi huan 	喜歡	c=3 d=1.25512 t=21037
xi jie 	細節	c=2 d=0.944266 t=21037
xi ping 	熄屏	c=5 d=4.07006 t=21037
xi shuo 	細說	c=1 d=0.802519 t=21037
xi tong 	系統	c=15 d=4.32279 t=21037
xi wang 	希望	c=25 d=5.40725 t=21037
xi zao 	洗澡	c=1 d=0.873716 t=21037
xia 	下	c=32 d=8.54006 t=21037
xia bei zi 	下輩子	c=1 d=0.83527 t=21037
xia biao 	下標	c=6 d=4.49098 t=21037
xia bu xia lai 	下不下來	c=1 d=0.918512 t=21037
xia die 	暇碟	c=1 d=0.771052 t=21037
xia fa 	下發	c=1 d=0.427415 t=21037
xia fang 	下方	c=1 d=0.970446 t=21037
xia fang na ge 	下方哪個	c=1 d=0.778801 t=21037
xia lai 	下來	c=1 d=0.937067 t=21037
xia lan 	下欄	c=1 d=0.856415 t=21037
xia luo 	下落	c=3 d=1.63039 t=21037
xia mian 	下面	c=5 d=2.31987 t=21037
xia qu 	下去	c=1 d=0.980199 t=21037
xia shou 	下手	c=1 d=0.421052 t=21037
xia wu 	下午	c=1 d=0.932394 t=21037
xia xian 	下限	c=1 d=1 t=21037
xia yi bu 	下一步	c=8 d=3.39422 t=21037
xia yi ge 	下一個	c=1 d=0.798516 t=21037
xia yi jie 	下一節	c=2 d=1.67485 t=21037
xia yi shou 	下一首	c=17 d=8.19863 t=21037
xia yi zhen 	下一幀	c=1 d=0.680451 t=21037
xia yu 	下雨	c=1 d=0.99005 t=21037
xia zai 	下載	c=6 d=2.46968 t=21037
xian 	先	c=18 d=4.0261 t=21037
xian 	線	c=3 d=1.23922 t=21037
xian ba 	先把	c=1 d=0.960789 t=21037
xian bu shuo 	先不說	c=1 d=0.451581 t=21037
xian bu yao 	先不要	c=1 d=0.918512 t=21037
xian chang 	現場	c=2 d=1.04788 t=21037
xian cheng 	線程	c=20 d=5.42505 t=21037
xian cheng chi 	線程池	c=22 d=8.67021 t=21037
xian dai 	現代	c=1 d=0.690734 t=21037
xian ka 	顯卡	c=1 d=0.97531 t=21037
xian lai 	先來	c=1 d=0.960789 t=21037
xian qu 	先去	c=1 d=0.985112 t=21037
xian shang 	線上	c=2 d=0.843665 t=21037
xian sheng 	先生	c=1 d=0.995012 t=21037
xian shi 	顯示	c=61 d=16.0804 t=21037
xian shi chu 	顯示出	c=1 d=0.932394 t=21037
xian shi qi 	顯示器	c=4 d=1.75653 t=21037
xian shi qi lai 	顯示起來	c=1 d=0.532592 t=21037
xian shi zhong 	現實中	c=1 d=0.932394 t=21037
xian xia lai 	閒下來	c=1 d=0.970446 t=21037
xian xing de 	線性的	c=1 d=0.891366 t=21037
xian yan 	顯眼	c=1 d=1.09704 t=21037
xian yong 	先用	c=1 d=0.615697 t=21037
xian zai 	現在	c=93 d=11.0937 t=21037
xian zhe 	閒着	c=1 d=0.895834 t=21037
xian zhe yang 	先這樣	c=1 d=0.744532 t=21037
xian zhi 	限制	c=2 d=1.90438 t=21037
xiang 	向	c=6 d=2.4745 t=21037
xiang 	想	c=92 d=9.61351 t=21037
xiang 	相	c=1 d=0.726149 t=21037
xiang 	象	c=2 d=1.4071 t=21037
xiang 	響	c=1 d=0.67368 t=21037
xiang 	項	c=4 d=2.05187 t=21037
xiang bei 	向北	c=2 d=1.5401 t=21037
xiang bi 	相比	c=3 d=1.82197 t=21037
xiang bu dao 	想不到	c=1 d=0.985112 t=21037
xiang bu qi lai 	想不起來	c=1 d=0.153355 t=21037
xiang chu lai 	想出來	c=1 d=0.965605 t=21037
xiang dang yu 	相當於	c=2 d=1.18568 t=21037
xiang dao 	想到	c=3 d=1.79907 t=21037
xiang dao le 	想到了	c=2 d=1.27012 t=21037
xiang dui 	相對	c=1 d=0.501576 t=21037
xiang fa 	想法	c=12 d=3.58304 t=21037
xiang fan 	相反	c=1 d=0.71177 t=21037
xiang fu 	降服	c=1 d=0.683861 t=21037
xiang gang 	香港	c=1 d=0.932394 t=21037
xiang guo 	想過	c=1 d=0.722527 t=21037
xiang kao 	想考	c=1 d=0.183599 t=21037
xiang liang 	向量	c=1 d=0.489192 t=21037
xiang mu 	項目	c=45 d=8.29061 t=21037
xiang rang 	想讓	c=4 d=1.66132 t=21037
xiang rang ni 	想讓你	c=1 d=0.970446 t=21037
xiang si 	相似	c=1 d=0.786628 t=21037
xiang su 	像素	c=1 d=0.99005 t=21037
xiang su dian 	像素點	c=1 d=0.937067 t=21037
xiang tong 	相同	c=1 d=0.941765 t=21037
xiang wen 	想問	c=0 d=0.0826959 t=21037
xiang wo 	像我	c=1 d=0.149569 t=21037
xiang wo 	向我	c=2 d=0.899572 t=21037
xiang xi 	詳細	c=5 d=2.75089 t=21037
xiang xi zhu shi 	詳細注釋	c=1 d=0.923116 t=21037
xiang xie yi ge 	想寫一個	c=1 d=0.865022 t=21037
xiang xin 	相信	c=1 d=0.392586 t=21037
xiang yang 	像樣	c=2 d=1.25162 t=21037
xiang yao 	想要	c=4 d=1.51026 t=21037
xiang ying 	響應	c=2 d=1.2258 t=21037
xiang yong 	想用	c=12 d=2.97181 t=21037
xiang yong zai 	想用在	c=1 d=0.202909 t=21037
xiang zai 	想在	c=2 d=0.802519 t=21037
xiang zhe 	想着	c=1 d=0.210136 t=21037
xiang zhe yang 	像這樣	c=3 d=1.80142 t=21037
xiang zhi dao 	想知道	c=1 d=1.0102 t=21037
xiao 	小	c=14 d=4.77368 t=21037
xiao 	校	c=1 d=0.786628 t=21037
xiao 	笑	c=1 d=0.932394 t=21037
xiao ba 	笑吧	c=1 d=0.895834 t=21037
xiao bai 	小白	c=3 d=2.94575 t=21037
xiao bang 	蕭邦	c=2 d=1.36779 t=21037
xiao cheng 	小城	c=1 d=0.802519 t=21037
xiao cheng xu 	小程序	c=1 d=0.704688 t=21037
xiao fu du 	小幅度	c=1 d=0.965605 t=21037
xiao gui 	小鬼	c=1 d=0.873716 t=21037
xiao guo 	效果	c=18 d=7.40732 t=21037
xiao guo tu 	效果圖	c=1 d=0.895834 t=21037
xiao hao 	消耗	c=2 d=1.12461 t=21037
xiao hua 	消化	c=1 d=0.985112 t=21037
xiao kuai 	小塊	c=1 d=0.324652 t=21037
xiao luo li 	小蘿莉	c=1 d=0.995012 t=21037
xiao lv gao 	效率高	c=1 d=0.582748 t=21037
xiao nan 	小南	c=0 d=0.097531 t=21037
xiao nan niang 	小南娘	c=1 d=0.980199 t=21037
xiao shi 	小事	c=1 d=0.798516 t=21037
xiao shi 	小時	c=13 d=6.20139 t=21037
xiao shi 	消失	c=1 d=0.891366 t=21037
xiao xi 	消息	c=29 d=8.52026 t=21037
xiao xi li jie 	消息理解	c=1 d=0.980199 t=21037
xiao xiang mu 	小項目	c=3 d=2.2721 t=21037
xiao xiao 	小小	c=1 d=0.99005 t=21037
xiao xie 	消協	c=1 d=0.298197 t=21037
xiao xing 	小型	c=3 d=2.60315 t=21037
xie 	些	c=1 d=0.970446 t=21037
xie 	寫	c=180 d=14.8678 t=21037
xie bu chu 	寫不出	c=2 d=0.897768 t=21037
xie bu chu lai 	寫不出來	c=2 d=1.49719 t=21037
xie bu le 	寫不了	c=1 d=0.722527 t=21037
xie cheng 	寫成	c=1 d=0.964654 t=21037
xie chu 	寫出	c=6 d=2.81694 t=21037
xie chu lai 	寫出來	c=5 d=1.80396 t=21037
xie cuo 	寫錯	c=1 d=0.923116 t=21037
xie dao 	寫到	c=2 d=1.57966 t=21037
xie de 	寫的	c=28 d=5.10127 t=21037
xie dong hua 	寫動畫	c=1 d=0.806541 t=21037
xie fa 	寫法	c=1 d=0.798516 t=21037
xie guo 	寫過	c=7 d=2.61542 t=21037
xie hao kan 	寫好看	c=2 d=1.69475 t=21037
xie hao le 	寫好了	c=3 d=1.7971 t=21037
xie jin 	寫進	c=6 d=2.49561 t=21037
xie le 	寫了	c=6 d=1.80071 t=21037
xie na wan yi 	寫那玩意	c=1 d=0.831104 t=21037
xie qi lai 	寫起來	c=1 d=0.67368 t=21037
xie ru 	寫入	c=5 d=3.7445 t=21037
xie sha 	寫啥	c=1 d=0.694197 t=21037
xie shang 	寫上	c=1 d=0.289384 t=21037
